,cardId,cardName,annualfee,pervSales,Benefits,Detail_summ_name,Details_summary
272,272,참! 좋은 kt wiz 카드,"국내 2천원, 해외 5천원",직전 1개월 합계 30만원 이상,케이티 위즈파크 입장권 3천원 할인!구단 야구용품 10% 할인!,"['대형마트', '주유', '영화', '외식', '레저', '쇼핑', '포인트/캐시백', '카페/베이커리']","['이마트,홈플러스,롯데마트,농협하나로\n대형마트 5% 할인!', '전 주유소(유류, LPG 포함)\n리터당 60원 할인!', '전국 영화관 및 인터넷 예매시\n영화 8,000원 할인!', '불고기브라더스 20% 현장 할인\n패밀리레스토랑 20% 할인!', '놀이공원 할인 월 1회, 연2회 한도\n수원 kt wiz 입장권 3천원 할인', 'KT위즈파크내 야구용품점 10% 할인\n쿠팡, 티몬, 위메프 20%할인', 'TOP 포인트 이용실적에 따라\n0.2%~0.4% 까지 제공!', '스타벅스, 커피빈, 카페베네 등\n주요 커피전문점 20% 할인!']"
273,273,하이마트Mobile현대카드M Edition3 통신할인형,"국내 3만원, 해외 3만원, 가족 1만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['통신', '포인트/캐시백']","['통신요금 최대 3만원 할인', '최대 4.5% M포인트 적립']"
274,274,엠베스트 엘리하이 삼성카드,"국내 1만5천원, 해외 1만5천원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['교육', '관리비', '통신', '금융']","['메가스터디교육 월 최대 12천원 할인', '아파트관리비 등 생활요금 결제일할인', '이동통신 등 생활요금 결제일할인', '보험 등 생활요금 결제일할인']"
275,275,"SILVER FOR 롯데백화점, 현대카드","국내 3만원, 해외 3만원, 가족 1만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['쇼핑', '포인트/캐시백', '바우처', '납부 혜택']","['롯데백화점, 롯데아울렛, 롯데몰\n5% M포인트 적립\n100% M포인트 사용', '국내외 가맹점 1% M포인트 적립\n최대 50만 M포인트 긴급적립\nM포인트 사용\nL.POINT 서비스', '롯데백화점 전용 쿠폰\n매달 5% 에누리 쿠폰 3매 제공\n7% 에누리 쿠폰 1매', '롯데백화점 6개월 무이자 할부 서비스']"
276,276,LOCA Mobility 반띵 카드,"국내 1만7천원, 해외 1만7천원",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['대중교통', '카페/베이커리', '뷰티', '쇼핑', '문화']","['버스, 지하철 50% 결제일 할인', '스타벅스 50% 결제일 할인', '미용실 가맹점 50% 결제일 할인', '쿠팡 위메프 등 50% 결제일 할인\n쇼핑 멤버십 50% 결제일 할인', '스트리밍 서비스 50% 결제일 할인']"
277,277,kt SUPER+ 카드,"국내 1만5천원, 해외 1만7천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['통신', '주유']","['kt통신요금 최대 25,000원 할인', 'SK 주유소 1% 청구할인']"
278,278,zgm.play++카드,"국내 6만3천원, 해외 6만5천원, 가족 1만5천원",직전 1개월 합계 30만원 이상,워터파크 2인 입장교환권 제공PC게임/피트니스업종/통신/교통 할인,"['쇼핑', '문화', '통신', '레저', '대중교통', '영화', '카페/베이커리', '외식', '뷰티', '편의점', '바우처', '프리미엄']","['인앱결제 10% 청구할인\n올리브영 5% 청구할인\n쿠팡, 티몬 5% 청구할인', 'PC게임 충전 결제 10% 청구할인\nPC게임방 10% 청구할인\n온라인서점 5% 청구할인\n오프라인서점 5% 청구할인', '이동통신요금 10% 청구할인', '피트니스업종 10% 청구할인\n놀이공원 할인', '교통 10% 청구할인', 'CGV,롯데시네마,메가박스 청구할인', '스타벅스,투썸플레이스,커피빈 청구할인', '패스트푸드업종 20% 청구할인', '미용실 5% 청구할인', 'CU/GS25 5% 청구할인', '워터파크 2인 입장교환권 제공', '전 세계 공항라운지 무료 이용']"
279,279,LOTTE ONers 롯데카드,"국내 5천원, 해외 5천원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,['쇼핑'],['L.POINT 최대 3% 적립']
280,280,K-22(Mileage),"국내 21만9천원, 해외 22만원, 가족겸용 없음",직전 1개월 합계 50만원 이상,전세계 공항라운지 무료이용서비스-,"['항공마일리지', '바우처', '프리미엄', '카페/베이커리', '대형마트', '대중교통']","['대한항공1,500원당 1마일리지적립', 'Voucher 서비스', 'Premium 서비스', '주요 커피전문점 20% 할인!\n공항 커피 무료 제공', '백화점·대형마트 10% 할인', 'KTX·SRT 10% 할인']"
281,281,신한카드 The BEST-F,"국내 22만2천원, 해외 22만5천원, 가족겸용 없음",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['바우처', '포인트/캐시백', '항공마일리지', '프리미엄', '쇼핑', '카페/베이커리', '레저', '영화', '주유']","['쇼핑/레스토랑 기프트 옵션 제공', '마이신한포인트 적립', '대한항공 마일리지 적립', '아시아나/이스타 항공 할인\n전 세계 공항 VIP라운지 무료 이용', 'JDC 면세점 8% 결제일 할인\n주요 백화점 할인점 아울렛 할인\n신세계사이먼 아울렛 멤버십 쿠폰\n갤러리아 백화점 무료 주차권 제공', '스타벅스 커피 할인 서비스\n이마트 피자 무료 제공 서비스\n특급호텔 베이커리 특별 할인 서비스', '제주도 운영 관광지 입장료 할인\n골프 주중 부킹대행 및 우대 서비스\n주요 놀이공원 입장권/자유이용권 할인\n프로야구 및 프로농구 입장권 할인', '온라인 영화 할인', 'SK주유소 리터당 60원 결제일 할인']"
282,282,NH농협 SOHO 다사로이+카드,"국내 2만3천원, 해외 2만5천원",직전 1개월 합계 50만원 이상,4대사회보험·전기요금 5% 특별할인스타벅스·넷플릭스·멜론 30%특별할인,"['관리비', '카페/베이커리', '문화', '언제나할인', '쇼핑', '프리미엄']","['4대사회보험·전기요금 5% 특별할인', '스타벅스 30% 특별할인', '넷플릭스, 멜론 30% 특별할인', '국내, 해외 이용가맹점 0.5% 할인', '사업경비,해외요금0.5%~1.5%할인', '국제 브랜드 프리미엄 서비스 제공']"
283,283,IBK-Syrup카드,"국내 5천원, 해외 7천원",직전 1개월 합계 30만원 이상,IBK와 Syrup이 만났다!포인트 적립 & 사용을 스마트하게!,"['포인트/캐시백', '바우처']","['OK캐시백,GS포인트,아모레퍼시픽 등\n통합멤버십 포인트 적립 & 사용 가능', '메가박스, 교보문고, S-OIL 등\nIBK-Syrup 모바일쿠폰 서비스']"
284,284,CLUB Signature Asiana Club,"해외 14만5천원, 가족 1만5천원",직전 1개월 합계 50만원 이상,"라운지키, 외식 면세점 이용권 제공1,000원당 아시아나 최대2마일적립","['프리미엄', 'Priority Pass', '항공마일리지']","['택1) 신라면세점 10만원 이용권\n택2) 호텔 외식통합 12만원 이용권\n연 1회, 2가지 중 1가지 선택제공', '전세계 주요 라운지 무료입장!', '1,000원당 최대 2.0마일 적립']"
285,285,New PAYCO 롯데카드,"국내 1만5천원, 해외 1만5천원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['간편결제', '포인트/캐시백']","['PAYCO 가맹점에서\nPAYCO로 결제 시 최대 3%', '국내외 온오프라인 가맹점에서\n일반결제 시 최대 0.7%']"
286,286,I-나눔카드(일반),"국내 1만4천원, 해외 1만5천원, 가족겸용 없음",직전 1개월 합계 50만원 이상,"ALL 전월실적조건없음, 기부한도없음리빙&멤버쉽 연속이용 우대","['언제나할인', '쇼핑', '외식', '대형마트', '카페/베이커리', '편의점', '대중교통', '주유', '통신', '반려동물', '문화']","['언제나 할인', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'LIVING 영역', 'MEMBERSHIP 영역\nMEMBERSHIP 영역']"
287,287,The CJ-현대카드M Edition2,"국내 1만5천원, 해외 2만원",조건없음,조건없음,"['쇼핑', '영화', '외식', '카페/베이커리', '포인트/캐시백']","['CJ 쇼핑가맹점 5~20% 할인', 'CGV 3천원 청구할인', '외식가맹점 20%할인+2%적립', '카페/베이커리 10% 현장 할인', '최대 3% M포인트 적립']"
288,288,olleh Super DC IBK카드,"국내 1만원, 해외 1만5천원",직전 1개월 합계 30만원 이상,"카드사용과 자동이체만으로 통신요금월 최대 15,000원 절감","['주유', '외식', '레저', '통신', '영화']","['전 주유소 리터당 60원 할인', '아웃백/VIPS/TGIF 10%할인', '놀이공원', 'KT 통신요금 청구 할인', '인터넷 예매시 1,500원 청구 할인']"
289,289,신한카드 B.Big(마이펫 스노우볼),"국내 1만원, 해외 1만3천원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['연회비지원', '대중교통', '편의점', '카페/베이커리', '쇼핑', '영화', '관리비', '통신']","['신규 고객 연회비 100% 캐시백!\n신규 회원이면 참여 가능!', '버스, 지하철 일 최대 600원 할인\n택시, KTX 이용금액 10% 할인', '편의점 이용금액 5% 할인', '스타벅스/커피빈 등 카페 10% 할인', '롯데·현대·신세계·갤러리아 5% 할인', 'CGV 영화 할인\nCGV,메가박스 온라인 영화예매 할인', '전기요금, 통신요금 5% 캐시백 제공', 'SKT,KT,LG 통신요금 5%캐시백']"
290,290,미래에셋 현대카드 Silver,"국내 3만원, 해외 3만원",직전 1개월 합계 50만원 이상,최대 2% 스탁마일리지 적립미래에셋증권 Silver 등급 혜택,"['포인트/캐시백', '금융', '쇼핑', '카페/베이커리', '외식', '편의점', '문화']","['적립한도 없이 업종별 최대 2% 적립', '미래에셋증권 실버 등급 적용', '온라인 쇼핑 최대 2% 특별적립', '커피전문점 최대 2% 특별적립', '배달 앱 최대 2% 특별적립', '편의점 최대 2% 특별적립', '디지털 콘텐츠 최대 2% 특별적립']"
291,291,LOCA PLATINUM(할인형),"국내 10만원, 해외 10만원, 가족겸용 없음",조건없음,조건없음,"['언제나할인', '바우처', '프리미엄', '카페/베이커리', '쇼핑', '뷰티', '대형마트', '편의점', '주유', '외식', '영화', '통신', '교육', '육아', '레저', '문화', '의료', '간편결제', '렌탈']","['국내외 가맹점 최대 1% 결제일 할인', '특급호텔 F&B 5만원 이용권', 'Mastercard Platinum', '카페/베이커리 최대 1% 결제일 할인', '쇼핑 업종 최대 1% 결제일 할인', '뷰티 업종 최대 1% 결제일 할인', '대형마트 최대 1% 결제일 할인', '편의점 최대 1% 결제일 할인', '주유소 최대 1% 결제일 할인', '외식 업종 최대 1% 결제일 할인', '영화관 최대 1% 결제일 할인', '이동통신 업종 최대 1% 결제일 할인', '교육비 최대 1% 결제일 할인', '육아 업종 최대 1% 결제일 할인', '레저 업종 최대 1% 결제일 할인', '문화 업종 최대 1% 결제일 할인', '의료 업종 최대 1% 결제일 할인', '간편결제 최대 1% 결제일 할인', '렌탈 업종 최대 1% 결제일 할인']"
292,292,IBK K-패스(신용),"국내 2천원, 해외 4천원",직전 1개월 합계 20만원 이상,"대중교통 최대 300원 할인철도,고속버스,택시 5% 할인","['대중교통', '주유', '통신', '외식', '영화', '레저']","['대중교통 회당 최대 300원 할인!\n일반교통(고속버스,택시 등) 5%할인', 'GS칼텍스 리터당 40원 할인', '3대 통신사 휴대폰요금 3% 할인', '아웃백, 빕스 10% 할인', '메가박스, CGV 2천원 할인', '주요 놀이공원 최대 50% 할인']"
293,293,미래에셋 현대카드 Diamond,"국내 50만원, 해외 50만원",직전 1개월 합계 50만원 이상,최대 5% 스탁마일리지 적립바우처 서비스 제공(연 1회),"['포인트/캐시백', '금융', '바우처', '프리미엄', '쇼핑', '레저']","['업종별 최대 5% 스탁마일리지 적립\n연간 20만 스탁마일리지 스페셜 적립', '미래에셋증권 다이아몬드 등급 적용\n카이로스 멤버스 혜택 제공', '30만원 상당 바우처 제공(연1회)', '공항 라운지 무료 이용\n메탈 소재 카드 플레이트 제공', '면세점 최대 5% 특별적립\n백화점 최대 3% 특별적립\n프리미엄아울렛 최대 3% 특별적립', '특급호텔 최대 5% 특별적립\n여행/항공 최대 5% 특별적립\n골프장/골프연습장 최대 5% 특별적립']"
294,294,DailyWith (데일리위드)카드,"국내 1만원, 해외 1만2천원",직전 1개월 합계 50만원 이상,6대생활영역 온라인쇼핑/음식점/병원등그중 이용금액 많은 곳 1%추가캐시백,"['포인트/캐시백', '대형마트', '외식', '쇼핑', '의료', '대중교통', '주유', '편의점', '통신', '연회비지원']","['6대 생활영역 1% 기본캐시백\n이용금액 많은 영역 1% 추가캐시백', '이마트/홈플러스/롯데마트 1% 캐시백', '전국 음식점\n주점/커피전문점 1% 캐시백', '쿠팡/11번가/G마켓/위메프\n온라인쇼핑 1% 캐시백', '종합병원/병의원/한의원/치과\n병원비 1% 캐시백', '버스, 지하철 1% 캐시백', '전 주유소 1% 캐시백', 'GS25/CU/세븐일레븐 1% 캐시백', 'SKT/KT/LGU+/CJ헬로\n이동통신 요금 자동이체 1% 캐시백', 'IBK신용카드 연회비 캐시백 이벤트']"
295,295,신한카드 The Premium PET,"국내 20만원, 해외 20만3천원, 가족겸용 없음",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['반려동물', '쇼핑', '프리미엄', '바우처']","['전국 동물병원 30% 결제일 할인', '5개 펫 온라인몰 30% 결제일 할인\n일반 온라인쇼핑몰 10% 결제일 할인', '공항 라운지 무료 서비스', '기프트옵션 서비스\n동물병원 건강검진 30만원 할인권\n펫 보험 1년 무료가입 이용권\n펫전용 쇼핑몰 20만원 할인권 제공\n반려동물 제품 무료 제공\n마이신한포인트 15만점']"
296,296,IBK 제주항공 Refresh Point 카드,"국내 2만원, 해외 2만2천원",직전 1개월 합계 30만원 이상,실적 상관없이 제주항공 포인트적립!국내 공항라운지 연 2회 무료이용!,"['레저', '프리미엄']","['Refresh Point 적립 서비스', '국내 공항라운지 무료이용(연 2회)\n제주항공 기내식 최대 3,000원할인']"
297,297,미래에셋 현대카드 Gold,"국내 15만원, 해외 15만원",직전 1개월 합계 50만원 이상,최대 3% 스탁마일리지 적립바우처 서비스 제공(연 1회),"['포인트/캐시백', '금융', '바우처', '프리미엄', '쇼핑', '카페/베이커리', '외식', '편의점', '문화']","['업종별 최대 3% 스탁마일리지 적립\n연간 5만 스탁마일리지 스페셜 적립', '미래에셋증권 골드 등급 적용', '10만원 상당 바우처 제공(연1회)', '공항 라운지 무료 이용\n메탈 소재 카드 플레이트 제공', '백화점 최대 3% 특별적립\n프리미엄 아울렛 최대 3% 특별적립\n온라인쇼핑 최대 2% 특별적립', '커피전문점 최대 2% 특별적립', '배달 앱 최대 2% 특별적립', '편의점 최대 2% 특별적립', '디지털 콘텐츠 최대 2% 특별적립']"
